"precio de Viña del Mar a Quilpué","Cotizando"
"Buenas tardes","Potencial cliente"
"super","Potencial cliente"
"¿Se puede pagar con transferencia?","Cotizando"
"somos 4","Cotizando"
"precio de un viaje a desde avenida argentina 2361 hasta universidad de concepción 2309","Cotizando"
"Tengo una consulta","Potencial cliente"
"necesito un movil para desde talca centro 658 hasta los leones 2384","Cotizando"
"Buenas noches","Potencial cliente"
"de av. colón 317 a nueva imperial 1870","Cotizando"
"Espero confirmación","Potencial cliente"
"origen: faro monumental 1577, destino: ovalle plaza de armas 710","Cotizando"
"¿Hacen traslados al aeropuerto?","Potencial cliente"
"Buenas tardes","Potencial cliente"
"precio de Valdivia a Talcahuano","Cotizando"
"precio de Coquimbo a Viña del Mar","Cotizando"
"Quiero consultar por un viaje","Potencial cliente"
"Vale","Potencial cliente"
"Cotización traslado urgente a reñaca 2583","Cotizando"
"Muy amable","Potencial cliente"
"me pueden ayudar?","Potencial cliente"
"de 15 norte 2133 a avenida 1 930","Cotizando"
"factura electrónica, por favor","Cotizando"
"Hola!","Potencial cliente"
"cuanto sale para chillán centro 977","Cotizando"
"hacen viajes?","Potencial cliente"
"cuanto cuesta ir a Calama desde Temuco","Cotizando"
"lugar de partida: a curicó centro 2140","Cotizando"
"cuanto cuesta ir a Valparaíso desde Villa Alemana","Cotizando"
"Quisiera saber más","Potencial cliente"
"¿Hacen traslados al aeropuerto?","Potencial cliente"
"cómo funciona?","Potencial cliente"
"es una consulta","Potencial cliente"
"Hola, buenas tardes","Potencial cliente"
"Hola!","Potencial cliente"
"cuanto sale un viaje a a las condes 1785","Cotizando"
"cuanto cuesta ir a Osorno desde Chicureo","Cotizando"
"cotízame desde av. los carrera 744 hasta barrio histórico 1679","Cotizando"
"ayuda","Potencial cliente"
"Hola equipo","Potencial cliente"
"¿Se puede pagar con transferencia?","Cotizando"
"me interesaría saber","Potencial cliente"
"cotización para desde curicó centro 2776 hasta pedro montt 1678","Cotizando"
"cómo funciona?","Potencial cliente"
"Buenas tardes","Potencial cliente"
"¿Incluye peajes?","Cotizando"
"precio de Temuco a Talca","Cotizando"
"Hola","Potencial cliente"
"tienen disponibilidad?","Potencial cliente"
"cuanto cuesta ir a Antofagasta desde La Serena","Cotizando"
"cómo funciona?","Potencial cliente"
"Buenos días","Potencial cliente"
"origen: av. italia 1826, destino: 4 poniente 82","Cotizando"
"tienen servicio de transporte?","Potencial cliente"
"Un viaje desde a ovalle plaza de armas 2511","Cotizando"
"precio de Concepción a Temuco","Cotizando"
"Un viaje desde a aeropuerto el tepual 1977","Cotizando"
"cómo agendo?","Potencial cliente"
"de nueva imperial 400 a plaza de maipú 785","Cotizando"
"Listo","Potencial cliente"
"el 23-11-2025 por favor","Cotizando"
"tienen disponibilidad?","Potencial cliente"
"cuanto cuesta ir a Copiapó desde Curicó","Cotizando"
"saludos","Potencial cliente"
"fecha 07 de April","Cotizando"
"ok gracias","Potencial cliente"
"tienen disponibilidad?","Potencial cliente"
"origen: a 10 oriente 1187","Cotizando"
"me explican el servicio?","Potencial cliente"
"Hola","Potencial cliente"
"necesito ir a 14 poniente 2936","Cotizando"
"Tengo una consulta","Potencial cliente"
"Hola buenos días","Potencial cliente"
"tipo 17:30","Cotizando"
"tienen disponibilidad?","Potencial cliente"
"tienen disponibilidad?","Potencial cliente"
"¿Se puede pagar con transferencia?","Cotizando"
"Vale","Potencial cliente"
"Quisiera cotizar un traslado de Reñaca a Villa Alemana","Cotizando"
"origen: calle san martín 286, destino: plaza de armas 984","Cotizando"
"ok gracias","Potencial cliente"
"información por favor","Potencial cliente"
"salida a las 09hrs","Cotizando"
"me pueden ayudar?","Potencial cliente"
"Buenas noches","Potencial cliente"
"¿Incluyen espera?","Cotizando"
"Buenas noches","Potencial cliente"
"Hola, necesito un auto para de Ovalle a Talca","Cotizando"
"tengo una duda","Potencial cliente"
"cuanto me cobras a de Concepción a Talca","Cotizando"
"información por favor","Potencial cliente"
"cómo agendo?","Potencial cliente"
"información por favor","Potencial cliente"
"Hola, buenas tardes","Potencial cliente"
"Saludos","Potencial cliente"
"de barrio histórico 1307 a baquedano 990","Cotizando"
"tienen servicio de transporte?","Potencial cliente"
"super","Potencial cliente"
"precio de Valdivia a Rancagua","Cotizando"
"tienen disponibilidad?","Potencial cliente"
"necesito ir a 1 norte 1150","Cotizando"
"Hola, cómo estás?","Potencial cliente"
"Perfecto, gracias","Potencial cliente"
"Buenas tardes","Potencial cliente"
"cuanto sale para calle errázuriz 292","Cotizando"
"origen: manso de velasco 510, destino: av. italia 1654","Cotizando"
"necesito ir a av. apoquindo 2500","Cotizando"
"tengo una pregunta","Potencial cliente"
"cómo funciona?","Potencial cliente"
"Consulta rápida de viaje","Potencial cliente"
"cómo funciona?","Potencial cliente"
"de avenida libertad 1117 a av. los carrera 229","Cotizando"
"de parque arauco 2602 a cerro alegre 1336","Cotizando"
"Gracias!","Potencial cliente"
"tengo una duda","Potencial cliente"
"cuanto cuesta ir a Coquimbo desde San Felipe","Cotizando"
"Ayuda por favor","Potencial cliente"
"traslado de de Chicureo a Valdivia","Cotizando"
"necesito ir a mall marina 2956","Cotizando"
"me explican el servicio?","Potencial cliente"
"cuanto cuesta ir a Ovalle desde Viña del Mar","Cotizando"
"destino es desde manso de velasco 416 hasta aeropuerto carriel sur 1847","Cotizando"
"¿Se puede pagar con transferencia?","Cotizando"
"me explican el servicio?","Potencial cliente"
"ok gracias","Potencial cliente"
"me puedes dar el precio para ir a desde calle errázuriz 1417 hasta manso de velasco 2040","Cotizando"
"Buenas noches","Potencial cliente"
"Espero respuesta","Potencial cliente"
"me puedes dar el precio para ir a desde 4 poniente 1138 hasta calle 10 1333","Cotizando"
"tengo una pregunta","Potencial cliente"
"Hola","Potencial cliente"
"viaje redondo","Cotizando"
"tipo 07:00 hrs","Cotizando"
"me puedes dar el precio para ir a desde cerro alegre 587 hasta calle vergara 2788","Cotizando"
"cuanto sale para av. matucana 629","Cotizando"
"información por favor","Potencial cliente"
"Hola, buenas tardes","Potencial cliente"
"precio de Temuco a Valparaíso","Cotizando"
"valor para ir de San Felipe a Antofagasta","Cotizando"
"cuanto cuesta ir a Valdivia desde Copiapó","Cotizando"
"de pedro montt 1235 a parque arauco 199","Cotizando"
"origen: avenida argentina 263, destino: 14 poniente 2024","Cotizando"
"atienden hoy?","Potencial cliente"
"Espero respuesta","Potencial cliente"
"origen: parque o'higgins 417, destino: reñaca 2657","Cotizando"
"atienden hoy?","Potencial cliente"
"Que tal","Potencial cliente"
"de santiago centro 59 a camino real 1358","Cotizando"
"cuanto cuesta ir a Concepción desde Puerto Varas","Cotizando"
"Quisiera saber más","Potencial cliente"
"Quiero un presupuesto de Rancagua a Antofagasta","Cotizando"
"cuanto sale desde puerto montt centro 335 hasta ovalle plaza de armas 513","Cotizando"
"Muy amable","Potencial cliente"
"Hola, cómo estás?","Potencial cliente"
"Buenos días","Potencial cliente"
"genial","Potencial cliente"
"a las 21hrs","Cotizando"
"Ayuda por favor","Potencial cliente"
"cuanto cuesta ir a Villa Alemana desde Valdivia","Cotizando"
"Hola","Potencial cliente"
"valor para ir a av. matta 294","Cotizando"
"¿Incluyen espera?","Cotizando"
"origen: chillán centro 1760, destino: avenida alemania 825","Cotizando"
"Hola buenos días","Potencial cliente"
"de av. italia 844 a simón bolívar 2964","Cotizando"
"cuanto sale para mall plaza trébol 2730","Cotizando"
"Buenas","Potencial cliente"
"hola, valor para ir a desde cerro alegre 2267 hasta calle quillota 2404","Cotizando"
"Quisiera ir desde calle san martín 716 hasta av. matucana 770","Cotizando"
"Tengo una consulta","Potencial cliente"
"solo ida","Cotizando"
"somos 2","Cotizando"
"precio de Puerto Varas a Curicó","Cotizando"
"de alameda 2628 a 1 sur 2840","Cotizando"
"Hola, necesito un auto para de Valparaíso a Curicó","Cotizando"
"Quiero información de traslado","Potencial cliente"
"Quiero un presupuesto de Coquimbo a Valparaíso","Cotizando"
"necesito ir a desde ovalle plaza de armas 2165 hasta talca centro 2005","Cotizando"
"atienden hoy?","Potencial cliente"
"Consulta rápida","Potencial cliente"
"Hola, cómo estás?","Potencial cliente"
"Gracias","Potencial cliente"
"me pueden ayudar?","Potencial cliente"
"de avenida central 2535 a los leones 249","Cotizando"
"Hola!","Potencial cliente"
"Espero respuesta","Potencial cliente"
"me explican el servicio?","Potencial cliente"
"ok gracias","Potencial cliente"
"de av. matta 1077 a av. colón 2206","Cotizando"
"Hola","Potencial cliente"
"cuanto cuesta ir a Puerto Montt desde Iquique","Cotizando"
"¿Incluye maletas grandes?","Cotizando"
"de av. los carrera 2463 a estación central 2468","Cotizando"
"origen: cerro alegre 2531, destino: hotel casino 458","Cotizando"
"precio de Chicureo a Iquique","Cotizando"
"a las 13hrs","Cotizando"
"cuanto cuesta ir a Valdivia desde Valparaíso","Cotizando"
"hola, precio para ir de desde camino real 1574 hasta plaza sotomayor 32","Cotizando"
"valor para ir de Villa Alemana a Calama","Cotizando"
"Hola, cómo estás?","Potencial cliente"
"Espero confirmación","Potencial cliente"
"origen: vicuña mackenna 1547, destino: aeropuerto el tepual 2666","Cotizando"
"Hola!","Potencial cliente"
"Holaaa","Potencial cliente"
"hora 09:30","Cotizando"
"Hola buenos días","Potencial cliente"
"quedo atento","Potencial cliente"
"destino: de Concepción a La Serena","Cotizando"
"Ayuda por favor","Potencial cliente"
"genial","Potencial cliente"
"tienen disponibilidad?","Potencial cliente"
"cómo agendo?","Potencial cliente"
"Hola, buenas tardes","Potencial cliente"
"cuanto cuesta ir a Viña del Mar desde Puerto Varas","Cotizando"
"Qué servicio ofrecen?","Potencial cliente"
"traslado de desde 1 norte 176 hasta barrio histórico 1789","Cotizando"
"genial","Potencial cliente"
"Buenas tardes","Potencial cliente"
"de simón bolívar 2945 a av. italia 408","Cotizando"
"cuanto cuesta ir a Talca desde Curicó","Cotizando"
"Buenos días","Potencial cliente"
"cuanto cuesta ir a Reñaca desde Curicó","Cotizando"
"Vale","Potencial cliente"
"necesito cotizar de Calama a Arica","Cotizando"
"con regreso","Cotizando"
"de parque o'higgins 1630 a talca centro 1437","Cotizando"
"¿Incluyen espera?","Cotizando"
"cuanto sale para calle maipú 2390","Cotizando"
"de av. matucana 68 a 15 norte 2813","Cotizando"
"estoy interesado","Potencial cliente"
"Buenas tardes","Potencial cliente"
"valor para ir de La Serena a Viña del Mar","Cotizando"
"cuanto cuesta ir a Talcahuano desde Quilpué","Cotizando"
"cuanto cuesta ir a Los Andes desde Puerto Montt","Cotizando"
"precio de un viaje a desde avenida argentina 1317 hasta 12 norte 322","Cotizando"
"necesito ir a alameda 333","Cotizando"
"a las 21:30","Cotizando"
"Hola, cómo estás?","Potencial cliente"
"Hasta luego","Potencial cliente"
"atienden hoy?","Potencial cliente"
"hola, valor para ir a de Concepción a La Serena","Cotizando"
"Buenos días","Potencial cliente"
"me explican el servicio?","Potencial cliente"
"tienen disponibilidad?","Potencial cliente"
"de miraflores 1867 a mall marina 1477","Cotizando"
"hacen viajes?","Potencial cliente"
"tipo 01:00 hrs","Cotizando"
"Quiero información de traslado","Potencial cliente"
"tipo 08hrs","Cotizando"
"cuanto cuesta ir a La Serena desde Rancagua","Cotizando"
"origen: avenida del mar 448, destino: mercado central 1600","Cotizando"
"cómo funciona?","Potencial cliente"
"precio de Antofagasta a Valdivia","Cotizando"
"cuanto cuesta ir a Curicó desde Puerto Varas","Cotizando"
"Consulta rápida de viaje","Potencial cliente"
"de costanera center 935 a valle del elqui 1370","Cotizando"
"Quiero consultar por un viaje","Potencial cliente"
"necesito ir a providencia 1797","Cotizando"
"de 4 poniente 2358 a gregorio marañon 584","Cotizando"
"cuanto cuesta ir a Osorno desde San Felipe","Cotizando"
"cuanto cuesta ir a Reñaca desde Valdivia","Cotizando"
"necesito un movil para de Reñaca a Puerto Montt","Cotizando"
"Ok","Potencial cliente"
"de simón bolívar 828 a barrio histórico 1499","Cotizando"
"tengo una duda","Potencial cliente"
"OK","Potencial cliente"
"Hola!","Potencial cliente"
"tengo una duda","Potencial cliente"
"ya","Potencial cliente"
"origen: valle del elqui 151, destino: vicuña mackenna 1113","Cotizando"
"tipo 03:30 hrs","Cotizando"
"de av. brasil 2953 a plaza sotomayor 1224","Cotizando"
"Hola equipo","Potencial cliente"
"genial","Potencial cliente"
"cuanto sale para calle 10 1282","Cotizando"
"Buenas noches","Potencial cliente"
"cuanto cuesta ir a Puerto Varas desde Los Andes","Cotizando"
"origen: picarte 2426, destino: plaza de maipú 1034","Cotizando"
"necesito ir a baquedano 2316","Cotizando"
"de 14 poniente 683 a picarte 2366","Cotizando"
"voy a a cerro alegre 2570","Cotizando"
"cuanto sale para chillán centro 2645","Cotizando"
"Tengo una consulta","Potencial cliente"
"valor para ir desde av. italia 2890 hasta barrio histórico 1352","Cotizando"
"Espero respuesta","Potencial cliente"
"Hola, cómo estás?","Potencial cliente"
"Hola, cómo estás?","Potencial cliente"
"Ayuda por favor","Potencial cliente"
"origen: av. matta 595, destino: mall plaza la serena 808","Cotizando"
"cuanto sale para aeropuerto arturo merino 656","Cotizando"
"Listo","Potencial cliente"
"necesito cotizar desde calle maipú 2446 hasta calle arlegui 1167","Cotizando"
"origen: 10 oriente 2234, destino: 1 norte 1459","Cotizando"
"cómo agendo?","Potencial cliente"
"hola, precio de de Los Andes a Osorno","Cotizando"
"cotízame a pedro montt 229","Cotizando"
"de vicuña mackenna 1071 a curicó centro 797","Cotizando"
"Un viaje desde desde aeropuerto arturo merino 962 hasta parque o'higgins 304","Cotizando"
"hola, precio de de Talcahuano a Osorno","Cotizando"
"Que tal","Potencial cliente"
"Hola equipo","Potencial cliente"
"salida a las 17 de la mañana","Cotizando"
"Buenas noches","Potencial cliente"
"necesito info","Potencial cliente"
"precio de Talcahuano a San Felipe","Cotizando"
"Hola, buenas tardes","Potencial cliente"
"Que tal","Potencial cliente"
"Muy amable","Potencial cliente"
"precio de Los Andes a Villa Alemana","Cotizando"
"Requiero factura","Cotizando"
"Hola!","Potencial cliente"
"Buenas noches","Potencial cliente"
"cómo funciona?","Potencial cliente"
"cuanto sale desde calle san martín 193 hasta barrio histórico 1767","Cotizando"
"Traslado de de Reñaca a Concepción","Cotizando"
"somos 4 adultos y 4 niño","Cotizando"
"de baquedano 507 a calle antofagasta 1020","Cotizando"
"Buenas noches","Potencial cliente"
"Hola!","Potencial cliente"
"cuanto cuesta ir a Viña del Mar desde Arica","Cotizando"
"¿Incluye peajes?","Cotizando"
"Quiero información de traslado","Potencial cliente"
"origen: osorno terminal 1249, destino: 15 norte 1117","Cotizando"
"Quisiera ir de Calama a Villa Alemana","Cotizando"
"precio de Calama a Puerto Varas","Cotizando"
"de calle arlegui 2245 a calle quillota 1142","Cotizando"
"Quisiera saber más","Potencial cliente"
"destino es desde avenida libertad 990 hasta alameda 2331","Cotizando"
"Buenas noches","Potencial cliente"
"me explican el servicio?","Potencial cliente"
"para 9 personas","Cotizando"
"valor para ir desde avenida alemania 1525 hasta av. italia 1322","Cotizando"
"Cotización traslado urgente a av. balmaceda 1332","Cotizando"
"Consulta rápida de viaje","Potencial cliente"
"necesito ir a camino real 1737","Cotizando"
"origen: calle 10 2023, destino: av. colón 1950","Cotizando"
"Ayuda por favor","Potencial cliente"
"¿Se puede pagar con tarjeta?","Cotizando"
"¿Hay disponibilidad?","Cotizando"
"Hola buenos días","Potencial cliente"
"hola, precio de desde mall plaza trébol 769 hasta valle del elqui 2537","Cotizando"
"viaje de ida","Cotizando"
"están disponibles?","Potencial cliente"
"cuanto cuesta ir a La Serena desde Ovalle","Cotizando"
"información por favor","Potencial cliente"
"precio de Villa Alemana a Chillán","Cotizando"
"Quisiera ir a parque arauco 2225","Cotizando"
"hora 05hrs","Cotizando"
"Hola","Potencial cliente"
"Consulta rápida de viaje","Potencial cliente"
"tienen disponibilidad?","Potencial cliente"
"Hola, cómo estás?","Potencial cliente"
"valor para ir desde gregorio marañon 2291 hasta av. apoquindo 210","Cotizando"
"solo ida","Cotizando"
"Quiero consultar por un viaje","Potencial cliente"
"Hola, buenas tardes","Potencial cliente"
"cuanto sale para plaza sotomayor 1387","Cotizando"
"precio de Viña del Mar a Puerto Montt","Cotizando"
"Holaaa","Potencial cliente"
"quedo atento","Potencial cliente"
"cómo funciona?","Potencial cliente"
"Ayuda por favor","Potencial cliente"
"Necesito consultar algo","Potencial cliente"
"origen: vicuña mackenna 258, destino: calle san martín 2343","Cotizando"
"cuanto cuesta ir a Talca desde Calama","Cotizando"
"de universidad de concepción 1223 a mercado central 1457","Cotizando"
"necesito ir a talca centro 2236","Cotizando"
"Buenas noches","Potencial cliente"
"valor para ir desde 14 poniente 2841 hasta parque arauco 1280","Cotizando"
"Vale","Potencial cliente"
"origen: avenida alemania 1765, destino: 12 norte 563","Cotizando"
"Buenos días","Potencial cliente"
"Saludos","Potencial cliente"
"ok gracias","Potencial cliente"
"valor para ir a universidad de concepción 2036","Cotizando"
"Qué servicio ofrecen?","Potencial cliente"
"de barrio histórico 1877 a providencia 1851","Cotizando"
"Buenas noches","Potencial cliente"
"hacen viajes?","Potencial cliente"
"estoy interesado","Potencial cliente"
"Hola buenos días","Potencial cliente"
"Buenas tardes","Potencial cliente"
"de 1 norte 278 a chillán centro 295","Cotizando"
"Hola buenos días","Potencial cliente"
"el 03/11 por favor","Cotizando"
"Tengo una consulta","Potencial cliente"
"origen: providencia 2518, destino: manso de velasco 396","Cotizando"
"Qué servicio ofrecen?","Potencial cliente"
"Hola, buenas tardes","Potencial cliente"
"OK","Potencial cliente"
"traslado de desde avenida argentina 1543 hasta barrio histórico 997","Cotizando"
"cómo funciona?","Potencial cliente"
"Buenas noches","Potencial cliente"
"saludos","Potencial cliente"
"Ayuda por favor","Potencial cliente"
"Que tal","Potencial cliente"
"Que tal","Potencial cliente"
"saludos","Potencial cliente"
"para el día 15/12","Cotizando"
"Consulta rápida","Potencial cliente"
"atienden hoy?","Potencial cliente"
"es una consulta","Potencial cliente"
"salida el 13-03-2026","Cotizando"
"hacen viajes?","Potencial cliente"
"saludos","Potencial cliente"
"a eso de las 19hrs","Cotizando"
"precio de Viña del Mar a Chicureo","Cotizando"
"¿Hacen traslados al aeropuerto?","Potencial cliente"
"Hola buenos días","Potencial cliente"
"cuanto sale para mall plaza trébol 2011","Cotizando"
"Buenas","Potencial cliente"
"cuanto sale de La Serena a Valparaíso","Cotizando"
"hacen viajes?","Potencial cliente"
"información por favor","Potencial cliente"
"cómo funciona?","Potencial cliente"
"Buenos días","Potencial cliente"
"Quiero consultar por un viaje","Potencial cliente"
"de hotel casino 1872 a faro monumental 2027","Cotizando"
"lugar de partida: desde av. colón 2695 hasta avenida libertad 2860","Cotizando"
"tengo una pregunta","Potencial cliente"
"origen: 14 poniente 742, destino: calle arlegui 2982","Cotizando"
"listo","Potencial cliente"
"precio de Antofagasta a La Serena","Cotizando"
"cuanto cuesta ir a Talcahuano desde Concepción","Cotizando"
"origen: manso de velasco 1564, destino: hotel casino 1469","Cotizando"
"cotización para a calle antofagasta 516","Cotizando"
"precio de un viaje a desde costanera center 825 hasta aeropuerto carriel sur 1963","Cotizando"
"ya","Potencial cliente"
"tienen servicio de transporte?","Potencial cliente"
"precio de Los Andes a Quilpué","Cotizando"
"cuanto sale para calle san martín 15","Cotizando"
"Consulta rápida","Potencial cliente"
"Holaaa","Potencial cliente"
"tienen servicio de transporte?","Potencial cliente"
"Necesito un traslado desde de Valdivia a Villa Alemana","Cotizando"
"Holaaa","Potencial cliente"
"traslado de desde av. balmaceda 298 hasta plaza sotomayor 575","Cotizando"
"están disponibles?","Potencial cliente"
"Ok","Potencial cliente"
"solo ida","Cotizando"
"Cotización traslado urgente de Antofagasta a Talca","Cotizando"
"fecha 11 de March","Cotizando"
"origen: av. colón 216, destino: chillán centro 2043","Cotizando"
"Cotización traslado urgente de Puerto Varas a Viña del Mar","Cotizando"
"me cotizas un viaje desde de Los Andes a Valparaíso","Cotizando"
"origen: 10 oriente 1322, destino: camino real 602","Cotizando"
"destino: de Osorno a Coquimbo","Cotizando"
"necesito ir a puerto montt centro 2922","Cotizando"
"Buenas tardes","Potencial cliente"
"cómo funciona?","Potencial cliente"
"¿Se puede pagar con tarjeta?","Cotizando"
"origen: nueva imperial 265, destino: calle arlegui 342","Cotizando"
"necesito ir a desde cerro concepción 1474 hasta mercado central 732","Cotizando"
"Hola buenos días","Potencial cliente"
"OK","Potencial cliente"
"somos 8","Cotizando"
"Hola equipo","Potencial cliente"
"cómo funciona?","Potencial cliente"
"están disponibles?","Potencial cliente"
"listo","Potencial cliente"
"cuanto cuesta ir a Antofagasta desde Curicó","Cotizando"
"necesito ir a 10 oriente 2790","Cotizando"
"necesito factura","Cotizando"
"Muy amable","Potencial cliente"
"valor para ir de Iquique a Villa Alemana","Cotizando"
"Hola, cómo estás?","Potencial cliente"
"hola, precio de de Curicó a Coquimbo","Cotizando"
"Buenas noches","Potencial cliente"
"es una consulta","Potencial cliente"
"Requiero factura","Cotizando"
"salida el el 05/04/2026","Cotizando"
"Cotización traslado urgente de Concepción a Puerto Varas","Cotizando"
"Saludos","Potencial cliente"
"de reñaca 1596 a 4 poniente 2096","Cotizando"
"de avenida españa 324 a santiago centro 2518","Cotizando"
"cuanto cuesta ir a Puerto Montt desde La Serena","Cotizando"
"cómo funciona?","Potencial cliente"
"necesito ir a 15 norte 2719","Cotizando"
"de 1 sur 2713 a avenida del mar 1749","Cotizando"
"cuanto cuesta ir a Santiago desde Quilpué","Cotizando"
"Buenas tardes","Potencial cliente"
"quedo atento","Potencial cliente"
"factura electrónica, por favor","Cotizando"
"Hola","Potencial cliente"
"cuanto sale para 14 poniente 344","Cotizando"
"Hola","Potencial cliente"
"Muy amable","Potencial cliente"
"Quisiera saber más","Potencial cliente"
"precio de Osorno a Viña del Mar","Cotizando"
"cuanto sale para mercado central 2061","Cotizando"
"cómo agendo?","Potencial cliente"
"de osorno terminal 633 a chillán centro 2330","Cotizando"
"¿Hacen traslados al aeropuerto?","Potencial cliente"
"Espero confirmación","Potencial cliente"
"Buenos días","Potencial cliente"
"Hola, buenas tardes","Potencial cliente"
"hacen viajes?","Potencial cliente"
"traslado de desde chillán centro 1978 hasta aeropuerto arturo merino 1224","Cotizando"
"origen: avenida 1 963, destino: manso de velasco 826","Cotizando"
"hacen viajes?","Potencial cliente"
"hacen viajes?","Potencial cliente"
"ayuda","Potencial cliente"
"Hola, buenas tardes","Potencial cliente"
"somos 4","Cotizando"
"Vale","Potencial cliente"
"Hola, necesito un auto para desde baquedano 94 hasta puerto montt centro 2691","Cotizando"
"estoy interesado","Potencial cliente"
"Tengo una consulta","Potencial cliente"
"Hola, necesito un auto para desde vicuña mackenna 396 hasta mall plaza trébol 2704","Cotizando"
"¿Hacen traslados al aeropuerto?","Potencial cliente"
"hola, precio para ir de desde plaza de armas 1151 hasta calle vergara 2368","Cotizando"
"Que tal","Potencial cliente"
"listo","Potencial cliente"
"origen: avenida españa 2343, destino: parque o'higgins 2444","Cotizando"
"me puedes dar el precio para ir a de Villa Alemana a Curicó","Cotizando"
"origen: calle maipú 2448, destino: talca centro 2796","Cotizando"
"origen: avenida libertad 1575, destino: osorno terminal 2587","Cotizando"
"Tengo una consulta","Potencial cliente"
"precio de Iquique a Chillán","Cotizando"
"destino: de Reñaca a Puerto Montt","Cotizando"
"Holaaa","Potencial cliente"
"Espero respuesta","Potencial cliente"
"ok gracias","Potencial cliente"
"Quisiera saber más","Potencial cliente"
"de av. matucana 1463 a las condes 353","Cotizando"
"Buenos días","Potencial cliente"
"Hola, cómo estás?","Potencial cliente"
"Hola, cómo estás?","Potencial cliente"
"factura electrónica, por favor","Cotizando"
"Consulta rápida de viaje","Potencial cliente"
"Consulta rápida","Potencial cliente"
"están disponibles?","Potencial cliente"
"cómo agendo?","Potencial cliente"
"Hola!","Potencial cliente"
"salida a las 17hrs","Cotizando"
"factura electrónica, por favor","Cotizando"
"de mall marina 2046 a av. matucana 2571","Cotizando"
"¿Incluye peajes?","Cotizando"
"origen: aeropuerto arturo merino 2819, destino: providencia 426","Cotizando"
"hacen viajes?","Potencial cliente"
"Consulta rápida de viaje","Potencial cliente"
"Ok","Potencial cliente"
"Listo","Potencial cliente"
"de simón bolívar 1618 a avenida argentina 2546","Cotizando"
"Buenas","Potencial cliente"
"somos 10 adultos y 10 niño","Cotizando"
"¿Hay disponibilidad?","Cotizando"
"OK","Potencial cliente"
"me cotizas un viaje desde desde barrio histórico 2448 hasta pedro montt 323","Cotizando"
"Requiero factura","Cotizando"
"precio de Reñaca a San Felipe","Cotizando"
"de avenida del mar 1949 a av. matta 2422","Cotizando"
"información por favor","Potencial cliente"
"cuanto sale para plaza de armas 631","Cotizando"
"Buenas","Potencial cliente"
"Quiero consultar por un viaje","Potencial cliente"
"somos 2 adultos y 2 niño","Cotizando"
"Hola buenos días","Potencial cliente"
"precio de Quilpué a Antofagasta","Cotizando"
"ayuda","Potencial cliente"
"hola, valor para ir a desde avenida libertad 2565 hasta aeropuerto carriel sur 1418","Cotizando"
"de calle maipú 1155 a calle 10 335","Cotizando"
"necesito ir a picarte 1602","Cotizando"
"cuanto sale desde parque o'higgins 1578 hasta aeropuerto arturo merino 960","Cotizando"
"Hola, buenas tardes","Potencial cliente"
"necesito ir a parque arauco 1060","Cotizando"
"de manso de velasco 2020 a av. balmaceda 677","Cotizando"
"Consulta rápida de viaje","Potencial cliente"
"Hola!","Potencial cliente"
"Buenas noches","Potencial cliente"
"Buenas noches","Potencial cliente"
"cuanto sale para estación central 202","Cotizando"
"lugar de partida: a av. brasil 2007","Cotizando"
"de pedro montt 1233 a plaza de maipú 305","Cotizando"
"precio de Villa Alemana a Los Andes","Cotizando"
"me interesaría saber","Potencial cliente"
"Hola, cómo estás?","Potencial cliente"
"Hola, cómo estás?","Potencial cliente"
"hola, precio de desde 14 poniente 2632 hasta cerro concepción 41","Cotizando"
"cuanto sale para ovalle plaza de armas 1818","Cotizando"
"a las 13:30 hrs","Cotizando"
"Hola, cómo estás?","Potencial cliente"
"necesito un movil para de Chillán a La Serena","Cotizando"
"para 13 personas","Cotizando"
"precio de Reñaca a Arica","Cotizando"
"Quisiera cotizar un traslado de Arica a Talca","Cotizando"
"estoy interesado","Potencial cliente"
"Buenas tardes","Potencial cliente"
"están disponibles?","Potencial cliente"
"cuanto cuesta ir a Temuco desde La Serena","Cotizando"
"voy a desde av. italia 1889 hasta miraflores 2972","Cotizando"
"origen: chillán centro 852, destino: miraflores 1378","Cotizando"
"precio de La Serena a Osorno","Cotizando"
"cuanto sale para av. costanera 1152","Cotizando"
"tienen disponibilidad?","Potencial cliente"
"precio de Curicó a Villa Alemana","Cotizando"
"precio de Calama a Osorno","Cotizando"
"origen: plaza de armas 2276, destino: av. matucana 416","Cotizando"
"necesito cotizar de Iquique a Antofagasta","Cotizando"
"valor de desde faro monumental 1150 hasta valle del elqui 2371","Cotizando"
"origen: calle 10 2609, destino: cerro alegre 901","Cotizando"
"cotización para desde 4 poniente 1787 hasta parque arauco 1914","Cotizando"
"Buenas tardes","Potencial cliente"
"precio de Rancagua a Los Andes","Cotizando"
"cuanto cuesta ir a Ovalle desde Rancagua","Cotizando"
"a las 01hrs","Cotizando"
"Qué servicio ofrecen?","Potencial cliente"
"de aeropuerto el tepual 96 a av. italia 87","Cotizando"
"cómo funciona?","Potencial cliente"
"me interesaría saber","Potencial cliente"
"Hola equipo","Potencial cliente"
"Buenas tardes","Potencial cliente"
"direccion de origen desde manso de velasco 707 hasta avenida españa 2220","Cotizando"
"origen: av. colón 1892, destino: mercado central 1800","Cotizando"
"Gracias!","Potencial cliente"
"precio de Puerto Varas a Curicó","Cotizando"
"ok gracias","Potencial cliente"
