chat_id,msg_idx,window_text,label
gen_51,5,"Origen av. san martín 1728, rancagua | ida y vuelta | destino alameda 490, temuco | hora 07:30 | somos 1 | fecha 14 de noviembre de 2025 👋",Cotización generada
pot_261,1,Buenos días / tienen disponibilidad?!,Potencial cliente
cot_247,1,solo ida | somos 25 | me ayudan con la cotización 🙌,Cotizando
gen_309,2,"Origen av. san martín 720, temuco hora 07:45 fecha 20 de agosto de 2026 destino av. providencia 748, valparaíso somos 12 ida y vuelta 😊",Cotización generada
pot_286,1,hola!,Potencial cliente
gen_172,2,"somos 3 ida y vuelta origen Av. San Martín 699, Viña del Mar hora 20:30 destino Baquedano 1470, Antofagasta fecha 15/06/2025",Cotización generada
gen_417,5,"destino Av. Perú 313, Temuco / solo ida / hora 15:30 / somos 4 / origen Los Carrera 975, Valparaíso / fecha 29/09/2025",Cotización generada
cot_272,4,SOLO IDA SOMOS 3.,Cotizando
pot_246,1,buenos días!,Potencial cliente
gen_60,4,"somos 2 / fecha 18/03/2025 / hora 12:00 / origen Baquedano 335, La Serena / ida y vuelta / destino Av. Perú 210, Santiago / maletas grandes",Cotización generada
gen_369,5,"origen O'Higgins 1209, Valparaíso ida y vuelta fecha 09/10/2025 hora 20:45 somos 15 destino Av. Kennedy 2232, Temuco",Cotización generada
cot_520,0,"buenos días / origen Los Carrera 2139, Temuco / destino Los Carrera 2366, Temuco 👍",Cotizando
gen_527,0,"Origen o'higgins 1649, rancagua / destino alameda 96, concepción / fecha 24/12/2025 / hora 06:00 / ida y vuelta / somos 12 / dos sillas para niños 🙌",Cotización generada
cot_246,2,"DESTINO LOS CARRERA 1979, LA SERENA | HORA 15:00 🙌",Cotizando
gen_466,4,"destino Baquedano 206, Rancagua | somos 25 | hora 19:30 | fecha 15/06/2025 | ida y vuelta | origen Los Carrera 194, Valparaíso 👋",Cotización generada
pot_388,1,buenos días ; mi nombre es Ana ; mi correo es ana94@gmail.com,Potencial cliente
pot_508,1,qué tal / mi nombre es Miguel / RUT 19.643.947-9 / mi correo es miguel24@gmail.com,Potencial cliente
cot_351,1,"Origen av. san martín 1805, rancagua / fecha 09/02/2025 / me ayudan con la cotización!",Cotizando
gen_362,0,"Destino av. san martín 787, la serena ; hora 12:15 ; ida y vuelta ; origen av. perú 969, temuco ; fecha 09/05/2026 ; somos 40 🙌",Cotización generada
cot_67,3,fecha 14 de febrero de 2025 somos 5,Cotizando
cot_442,1,Solo ida somos 10,Cotizando
gen_37,1,"fecha 03/02/2025 / destino Av. Perú 39, Antofagasta / somos 1 / origen Baquedano 1140, Concepción / solo ida / hora 12:45",Cotización generada
gen_254,1,"solo ida ; fecha 21 de agosto de 2025 ; origen Los Carrera 271, Valparaíso ; destino Av. San Martín 1675, Viña del Mar ; hora 12:00 ; somos 30 👍.",Cotización generada
gen_538,1,"Origen av. san martín 459, la serena | hora 08:00 | solo ida | fecha 03/07/2025 | destino av. perú 400, antofagasta | somos 8 | dos sillas para niños 👋",Cotización generada
pot_586,3,buenas tardes | mi nombre es Luis | RUT 18.129.769-2,Potencial cliente
gen_107,2,"Destino av. perú 699, concepción - ida y vuelta - origen av. providencia 1989, antofagasta - fecha 22 de octubre de 2026 - hora 11:00 - somos 15 👍",Cotización generada
gen_569,1,"ida y vuelta hora 10:30 fecha 16/04/2025 destino Baquedano 1682, Viña del Mar somos 6 origen Alameda 2457, Valparaíso 🙌",Cotización generada
pot_324,2,buenas me pueden orientar?!,Potencial cliente
gen_568,4,"ida y vuelta / somos 25 / hora 06:15 / origen Av. Kennedy 2001, Antofagasta / fecha 10 de mayo de 2025 / destino Alameda 356, La Serena!!",Cotización generada
pot_320,3,buenos días ; atienden hoy?,Potencial cliente
pot_305,2,buenas tardes | necesito información? 🙌,Potencial cliente
cot_581,3,BUENAS NOCHES - FECHA 23/01/2025 - SOMOS 40 🙌,Cotizando
gen_91,3,"fecha 19/10/2025 | destino O'Higgins 1053, Valparaíso | hora 13:15 | somos 8 | origen Alameda 1335, Valparaíso | ida y vuelta 👋...",Cotización generada
pot_219,2,Hola! - mi nombre es daniel,Potencial cliente
cot_287,4,"hola! / destino Alameda 273, Valparaíso / hora 15:30 / me ayudan con la cotización",Cotizando
gen_579,2,"somos 25 / destino Av. San Martín 631, Santiago / hora 11:45 / origen Av. San Martín 2147, Concepción / ida y vuelta / fecha 05/06/2026",Cotización generada
cot_488,3,buenas noches solo ida somos 4 😊,Cotizando
pot_437,2,hola 🙌,Potencial cliente
cot_104,3,"DESTINO O'HIGGINS 1294, ANTOFAGASTA ; HORA 06:45 ; ME AYUDAN CON LA COTIZACIÓN.",Cotizando
cot_20,3,"destino Los Carrera 271, Valparaíso ; hora 12:30 ; me ayudan con la cotización",Cotizando
gen_598,3,"Origen los carrera 1900, concepción - hora 16:45 - fecha 25/07/2025 - solo ida - destino baquedano 60, viña del mar - somos 30 - con aire acondicionado 👋",Cotización generada
gen_160,1,"Fecha 06/05/2025 | somos 4 | ida y vuelta | hora 20:00 | destino baquedano 182, temuco | origen baquedano 922, antofagasta 👋",Cotización generada
pot_241,1,hola mi nombre es Juan,Potencial cliente
gen_212,2,"ida y vuelta | somos 4 | origen Alameda 1312, Viña del Mar | fecha 15/04/2026 | hora 18:30 | destino Av. Providencia 2277, Santiago 😊",Cotización generada
gen_432,0,"ida y vuelta ; destino Av. Providencia 1664, Valparaíso ; hora 06:15 ; origen Av. Perú 1364, Concepción ; somos 6 ; fecha 30/07/2026 🙌",Cotización generada
gen_231,4,"fecha 09 de abril de 2025 | somos 25 | solo ida | origen Alameda 406, Viña del Mar | hora 06:30 | destino Av. Providencia 1512, La Serena",Cotización generada
gen_69,5,"Solo ida | origen av. kennedy 1268, santiago | hora 06:30 | somos 25 | destino av. kennedy 771, antofagasta | fecha 24/03/2026",Cotización generada
gen_488,4,"hora 21:30 ; fecha 09/07/2025 ; somos 12 ; origen Av. Kennedy 452, Valparaíso ; ida y vuelta ; destino Av. Providencia 31, Antofagasta ; dos sillas para niños 😊!",Cotización generada
gen_586,5,"solo ida | hora 22:45 | origen Av. Providencia 1871, Concepción | destino Alameda 22, Temuco | fecha 16/02/2026 | somos 40 | con aire acondicionado",Cotización generada
pot_443,0,buenas noches mi nombre es Jorge,Potencial cliente
gen_19,1,"destino Av. Perú 2298, Santiago ; somos 40 ; solo ida ; fecha 25 de mayo de 2026 ; hora 22:00 ; origen Alameda 590, Rancagua ; maletas grandes",Cotización generada
pot_328,0,Qué tal...,Potencial cliente
cot_397,4,"HOLAAA / ORIGEN LOS CARRERA 1601, RANCAGUA / DESTINO AV. KENNEDY 1548, LA SERENA / SOMOS 6",Cotizando
pot_446,1,buenas me ayudan con info? 🙌 mi correo es maría71@outlook.com!!,Potencial cliente
cot_51,3,"Holaaa ; destino av. kennedy 328, la serena ; hora 08:45 ; me ayudan con la cotización!!",Cotizando
gen_21,0,"Origen o'higgins 1740, rancagua ; hora 06:00 ; destino av. kennedy 1821, rancagua ; ida y vuelta ; fecha 18/04/2025 ; somos 5",Cotización generada
pot_272,1,hola! mi correo es luis@outlook.com,Potencial cliente
gen_470,5,"Somos 6 | fecha 11/09/2026 | origen av. perú 1037, rancagua | ida y vuelta | hora 07:30 | destino av. providencia 1397, antofagasta 😊!",Cotización generada
cot_25,1,"buenas noches origen Baquedano 19, Temuco fecha 16/10/2025 me ayudan con la cotización.",Cotizando
gen_152,2,"origen Baquedano 2085, Valparaíso | solo ida | hora 07:45 | destino Av. San Martín 947, Antofagasta | fecha 30/12/2026 | somos 25 😊!!",Cotización generada
gen_309,0,"fecha 24 de enero de 2025 origen Av. Providencia 628, Temuco ida y vuelta destino Baquedano 2121, Viña del Mar somos 10 hora 21:00 😊",Cotización generada
gen_303,4,"Hora 15:45 | somos 50 | destino av. kennedy 2400, rancagua | origen alameda 1742, rancagua | fecha 24/10/2026 | ida y vuelta | dos sillas para niños 🙌",Cotización generada
cot_28,4,"Origen av. providencia 1990, antofagasta fecha 14/08/2026 😊",Cotizando
gen_3,1,"origen Los Carrera 30, Temuco hora 13:00 fecha 22/01/2026 somos 40 destino Baquedano 191, Rancagua solo ida 🙌",Cotización generada
cot_76,2,"buenas noches origen Av. Perú 1226, Viña del Mar destino Av. Perú 2051, Concepción 👋",Cotizando
cot_349,4,FECHA 06/04/2026 SOMOS 1 ME AYUDAN CON LA COTIZACIÓN,Cotizando
gen_98,4,"solo ida ; destino Los Carrera 1176, Rancagua ; hora 06:15 ; origen Av. Kennedy 2449, Temuco ; somos 30 ; fecha 21/06/2025 ; maletas grandes 😊",Cotización generada
pot_368,3,Holaaa mi correo es jorge@yahoo.com,Potencial cliente
cot_199,0,Fecha 21/04/2026 | somos 40 👋,Cotizando
pot_38,3,HOLAAA - MI NOMBRE ES CARLA,Potencial cliente
gen_372,0,"destino Av. San Martín 85, Santiago ; somos 20 ; hora 14:15 ; origen Av. San Martín 536, Temuco ; fecha 24/03/2025 ; solo ida 👋",Cotización generada
cot_222,0,"holaaa ; origen Av. Providencia 940, Rancagua ; fecha 25/09/2025",Cotizando
cot_187,4,solo ida / somos 30!,Cotizando
gen_85,5,"fecha 26/07/2026 / hora 11:00 / somos 4 / origen Alameda 1143, Antofagasta / solo ida / destino Baquedano 2350, Temuco.",Cotización generada
pot_237,3,Buenos días 👍!,Potencial cliente
pot_238,3,buenas noches ; mi nombre es Sofía.,Potencial cliente
pot_452,3,buenas tardes mi nombre es Pedro,Potencial cliente
cot_213,2,"origen O'Higgins 2431, Antofagasta | destino Av. San Martín 59, Rancagua",Cotizando
cot_319,2,"hola origen Alameda 1148, Antofagasta destino Alameda 2399, Concepción somos 20 🙌",Cotizando
gen_432,2,"origen Los Carrera 2207, Antofagasta ; fecha 21 de abril de 2026 ; ida y vuelta ; destino Los Carrera 972, Rancagua ; hora 13:15 ; somos 15 👍",Cotización generada
gen_442,0,"Hora 08:30 ; destino av. san martín 2055, temuco ; somos 12 ; solo ida ; origen baquedano 1104, concepción ; fecha 26 de enero de 2025!",Cotización generada
pot_186,2,buenos días ; mi correo es valentina76@outlook.com,Potencial cliente
cot_586,4,"origen Av. Providencia 1790, Santiago ; fecha 28 de agosto de 2026",Cotizando
pot_463,2,Qué tal ; atienden hoy?,Potencial cliente
gen_400,3,"Origen av. perú 1317, la serena / hora 21:15 / fecha 13/09/2026 / ida y vuelta / destino alameda 2022, la serena / somos 20",Cotización generada
pot_73,3,BUENAS TARDES!!,Potencial cliente
gen_160,0,"solo ida / hora 06:15 / somos 15 / origen Av. Kennedy 305, Rancagua / fecha 24/04/2025 / destino Av. Providencia 198, Concepción / dos sillas para niños 😊",Cotización generada
pot_408,0,Buenas tardes cómo lo hago? 👍 mi correo es jorge14@yahoo.com,Potencial cliente
gen_250,3,"hora 07:30 somos 20 origen Alameda 1024, Antofagasta solo ida fecha 14/08/2026 destino Av. Kennedy 952, Viña del Mar 👍!!",Cotización generada
cot_444,2,"buenas - destino Los Carrera 478, La Serena - hora 13:00 👋!!",Cotizando
cot_499,4,"origen Alameda 950, Valparaíso fecha 15/03/2025",Cotizando
cot_314,2,"origen Alameda 655, Temuco ; fecha 07/11/2026 😊",Cotizando
pot_239,0,buenas tardes / me pueden orientar?...,Potencial cliente
pot_442,0,HOLA! - MI NOMBRE ES LUIS!,Potencial cliente
pot_381,1,buenas necesito información? 🙌,Potencial cliente
pot_280,1,buenas me gustaría cotizar? 👍 mi correo es daniel44@yahoo.com,Potencial cliente
pot_329,3,Qué tal ; mi nombre es carla ; rut 10.173.064-k...,Potencial cliente
cot_407,2,"buenos días | origen O'Higgins 162, Temuco | destino Av. Providencia 1277, Concepción | somos 50 | me ayudan con la cotización 🙌",Cotizando
gen_297,1,"hora 10:30 ; ida y vuelta ; destino Av. San Martín 1270, Concepción ; somos 6 ; origen Baquedano 15, La Serena ; fecha 01 de septiembre de 2026 😊",Cotización generada
gen_520,1,"Ida y vuelta | origen av. san martín 1608, concepción | destino o'higgins 1416, la serena | fecha 01/04/2025 | somos 2 | hora 10:00",Cotización generada
pot_390,0,BUENAS NOCHES - ME AYUDAN CON INFO? 😊 - MI CORREO ES PEDRO@OUTLOOK.COM,Potencial cliente
pot_379,2,hola! mi correo es juan@outlook.com,Potencial cliente
pot_71,0,hola! / atienden hoy? 👍,Potencial cliente
gen_295,1,"Somos 40 ; hora 14:15 ; fecha 14 de octubre de 2026 ; destino av. providencia 805, santiago ; ida y vuelta ; origen alameda 1035, valparaíso",Cotización generada
cot_135,2,Ida y vuelta | somos 50 | me ayudan con la cotización...,Cotizando
cot_0,3,"DESTINO LOS CARRERA 316, LA SERENA HORA 12:45!!",Cotizando
gen_198,2,"origen Los Carrera 1650, Viña del Mar ; destino Baquedano 778, Temuco ; hora 08:30 ; fecha 18 de septiembre de 2025 ; solo ida ; somos 25 ; dos sillas para niños 👋",Cotización generada
cot_503,2,qué tal | fecha 18 de junio de 2025 | somos 40 😊,Cotizando
pot_359,2,Hola! ; mi nombre es camila ; rut 9.566.984-0!,Potencial cliente
gen_228,4,"origen Av. Perú 1073, Antofagasta / fecha 01 de agosto de 2025 / hora 18:45 / destino Av. San Martín 1781, Valparaíso / somos 10 / ida y vuelta 👋!",Cotización generada
pot_574,1,buenas mi nombre es Jorge mi correo es jorge54@hotmail.com.,Potencial cliente
cot_468,3,"origen Alameda 1444, Rancagua destino Av. Perú 2095, Antofagasta somos 8",Cotizando
pot_456,2,BUENAS | ME AYUDAN CON INFO? 👋 | MI CORREO ES CARLA78@HOTMAIL.COM,Potencial cliente
pot_431,0,QUÉ TAL ; ME GUSTARÍA COTIZAR?!,Potencial cliente
pot_132,3,BUENAS ; MI NOMBRE ES DANIEL,Potencial cliente
pot_251,1,Hola!,Potencial cliente
cot_330,2,"origen Baquedano 1301, Temuco | destino Alameda 906, Antofagasta!",Cotizando
gen_506,0,"Destino los carrera 119, concepción | fecha 04 de marzo de 2026 | origen av. providencia 423, rancagua | solo ida | hora 16:15 | somos 12 👋",Cotización generada
gen_332,4,"origen Alameda 1209, La Serena ; hora 08:15 ; destino O'Higgins 652, Antofagasta ; somos 10 ; ida y vuelta ; fecha 31/10/2025 👍",Cotización generada
gen_368,2,"ida y vuelta destino Los Carrera 1790, Rancagua hora 07:00 fecha 08/01/2026 origen O'Higgins 2024, Concepción somos 50",Cotización generada
gen_443,4,"fecha 11/01/2025 - somos 5 - destino O'Higgins 1554, Rancagua - hora 22:45 - origen Av. San Martín 1481, La Serena - solo ida - maletas grandes",Cotización generada
cot_518,1,"origen Av. San Martín 16, Temuco / destino Los Carrera 911, Concepción / somos 10 / me ayudan con la cotización",Cotizando
cot_447,4,fecha 16/01/2026 - somos 2,Cotizando
cot_108,1,fecha 10/05/2026 somos 30 🙌,Cotizando
cot_70,0,hola! fecha 01 de noviembre de 2025 somos 30 🙌,Cotizando
cot_563,0,"Origen av. kennedy 987, rancagua destino av. providencia 2204, viña del mar somos 25 me ayudan con la cotización",Cotizando
gen_536,3,"somos 3 / solo ida / destino Av. Perú 1111, Rancagua / origen Alameda 555, Concepción / fecha 06/02/2026 / hora 20:45 / dos sillas para niños",Cotización generada
cot_377,1,"Origen baquedano 2191, la serena destino los carrera 1695, antofagasta somos 1",Cotizando
pot_521,0,Buenos días - me ayudan con info? 🙌 - mi correo es valentina@hotmail.com,Potencial cliente
cot_88,2,QUÉ TAL ; SOLO IDA ; SOMOS 12 ; ME AYUDAN CON LA COTIZACIÓN 👋,Cotizando
pot_472,0,Holaaa | necesito información? 😊,Potencial cliente
gen_561,1,"fecha 27/02/2026 - hora 12:30 - somos 4 - ida y vuelta - destino O'Higgins 18, Santiago - origen Los Carrera 1767, Viña del Mar 👋!!",Cotización generada
gen_456,4,"Destino av. providencia 2062, temuco | ida y vuelta | fecha 12 de mayo de 2026 | somos 5 | hora 16:15 | origen baquedano 2114, concepción | con factura...",Cotización generada
cot_360,3,"Buenas destino o'higgins 209, antofagasta hora 09:45 me ayudan con la cotización",Cotizando
cot_310,3,solo ida - somos 6,Cotizando
gen_56,5,"destino Av. Perú 1574, Santiago - ida y vuelta - origen O'Higgins 949, Concepción - fecha 19 de junio de 2025 - hora 16:15 - somos 4",Cotización generada
gen_558,0,"Destino av. providencia 1514, valparaíso ; hora 08:00 ; fecha 05/08/2026 ; ida y vuelta ; origen los carrera 1779, santiago ; somos 30 😊",Cotización generada
pot_565,3,Qué tal mi nombre es carla,Potencial cliente
pot_585,3,buenas,Potencial cliente
pot_85,0,holaaa | mi nombre es Camila | RUT 12.013.196-8,Potencial cliente
gen_96,3,"origen Alameda 1923, Viña del Mar - solo ida - hora 19:30 - destino Av. Providencia 1429, Santiago - somos 40 - fecha 27 de octubre de 2026",Cotización generada
cot_312,1,"holaaa ; origen Av. Perú 319, Valparaíso ; fecha 11/05/2025 👋!",Cotizando
gen_423,2,"fecha 11/11/2026 | destino Av. San Martín 1476, Temuco | hora 13:00 | ida y vuelta | somos 10 | origen Av. San Martín 488, Rancagua",Cotización generada
gen_440,5,"ida y vuelta / origen Av. San Martín 1081, Concepción / destino Av. Providencia 572, Santiago / somos 25 / hora 18:15 / fecha 07 de agosto de 2026 🙌",Cotización generada
pot_61,0,buenas ; mi nombre es Miguel.,Potencial cliente
gen_13,5,"fecha 07/02/2025 - somos 5 - origen Av. Kennedy 76, La Serena - hora 17:30 - ida y vuelta - destino Alameda 394, Santiago - con factura",Cotización generada
cot_352,2,solo ida - somos 2 👍,Cotizando
pot_28,1,Buenas | me pueden orientar?,Potencial cliente
gen_413,3,"Origen av. kennedy 620, rancagua fecha 13 de septiembre de 2026 hora 08:45 somos 10 destino baquedano 1919, viña del mar ida y vuelta!",Cotización generada
cot_385,0,"origen Av. Providencia 854, Viña del Mar / destino Av. Perú 1493, Viña del Mar / somos 12 / me ayudan con la cotización 👋",Cotizando
gen_576,0,"ida y vuelta somos 4 fecha 28/07/2026 origen Av. Providencia 2456, La Serena destino Av. Perú 14, La Serena hora 17:30!!",Cotización generada
pot_300,1,buenas.,Potencial cliente
gen_12,1,"Hora 12:30 ida y vuelta origen baquedano 920, temuco somos 5 fecha 03 de febrero de 2026 destino baquedano 2322, viña del mar",Cotización generada
pot_195,2,Holaaa!,Potencial cliente
gen_220,4,"ida y vuelta | destino Baquedano 1677, Rancagua | hora 16:30 | somos 15 | fecha 01/04/2025 | origen Av. Perú 1314, Viña del Mar",Cotización generada
gen_184,0,"Origen av. san martín 1894, santiago hora 21:45 fecha 26/12/2026 somos 40 ida y vuelta destino alameda 174, viña del mar dos sillas para niños!",Cotización generada
pot_306,3,Holaaa - mi nombre es camila - rut 6.073.427-7!,Potencial cliente
pot_536,3,Buenas 👍,Potencial cliente
gen_290,4,"SOLO IDA / DESTINO AV. SAN MARTÍN 811, CONCEPCIÓN / HORA 10:00 / FECHA 04/11/2026 / ORIGEN O'HIGGINS 1825, SANTIAGO / SOMOS 50",Cotización generada
gen_238,1,"ida y vuelta - somos 6 - origen Av. Perú 147, Antofagasta - hora 22:15 - fecha 03/04/2025 - destino Av. Kennedy 1066, La Serena",Cotización generada
cot_208,0,buenas tardes fecha 01/08/2026 somos 40 🙌,Cotizando
pot_295,2,buenos días,Potencial cliente
gen_393,3,"hora 11:00 origen Av. Perú 197, Rancagua ida y vuelta fecha 22/10/2025 destino Av. San Martín 2344, Viña del Mar somos 8 👋",Cotización generada
pot_413,0,qué tal mi nombre es Camila RUT 14.658.208-k mi correo es camila66@hotmail.com,Potencial cliente
cot_128,1,"origen Baquedano 523, Valparaíso / destino Los Carrera 2202, Santiago / somos 25",Cotizando
pot_282,1,Buenos días / mi nombre es valentina,Potencial cliente
pot_501,2,Buenos días / atienden hoy?,Potencial cliente
cot_527,1,"origen Av. Kennedy 455, Rancagua / fecha 08/07/2025 / me ayudan con la cotización 😊",Cotizando
pot_396,1,Hola hay cupos?,Potencial cliente
gen_194,5,"destino Av. Kennedy 2209, Antofagasta ; fecha 26/10/2026 ; hora 14:30 ; solo ida ; origen Av. Kennedy 1038, La Serena ; somos 10.",Cotización generada
pot_404,1,Hola me gustaría cotizar? 👋 mi correo es pedro85@gmail.com,Potencial cliente
pot_583,2,qué tal mi nombre es Juan RUT 15.355.651-5 mi correo es juan@yahoo.com,Potencial cliente
pot_97,0,holaaa | me ayudan con info?,Potencial cliente
cot_320,3,"BUENAS TARDES | ORIGEN AV. SAN MARTÍN 1895, VALPARAÍSO | DESTINO BAQUEDANO 1962, RANCAGUA | SOMOS 2 | ME AYUDAN CON LA COTIZACIÓN",Cotizando
gen_205,3,"somos 4 fecha 14/06/2026 origen Alameda 592, Viña del Mar destino Baquedano 1408, Santiago ida y vuelta hora 12:00",Cotización generada
pot_117,0,buenas mi nombre es Valentina RUT 8.197.046-8,Potencial cliente
cot_472,4,buenos días / ida y vuelta / somos 20 / me ayudan con la cotización,Cotizando
pot_117,3,qué tal ; mi nombre es Ana ; RUT 7.876.912-0,Potencial cliente
cot_216,3,Fecha 02/07/2025 somos 3 👋,Cotizando
gen_398,5,"Ida y vuelta - fecha 26 de abril de 2025 - somos 20 - destino av. kennedy 1578, la serena - origen av. perú 396, concepción - hora 10:45 👋",Cotización generada
cot_225,0,"ORIGEN O'HIGGINS 1354, ANTOFAGASTA DESTINO BAQUEDANO 1952, VIÑA DEL MAR ME AYUDAN CON LA COTIZACIÓN 👍",Cotizando
gen_248,5,"origen Av. Kennedy 905, La Serena destino Alameda 423, La Serena ida y vuelta hora 19:30 somos 15 fecha 12 de octubre de 2025 😊",Cotización generada
cot_349,2,"origen Av. Perú 2311, Concepción destino Av. Kennedy 1006, Viña del Mar",Cotizando
pot_124,0,hola mi nombre es Juan RUT 22.359.341-1!,Potencial cliente
gen_340,2,"hora 20:00 | destino O'Higgins 1437, Concepción | somos 1 | origen Los Carrera 678, Concepción | ida y vuelta | fecha 16/04/2025",Cotización generada
cot_169,3,fecha 01/05/2026 somos 8 me ayudan con la cotización 👋,Cotizando
gen_393,3,"origen Alameda 1243, Antofagasta - fecha 24/01/2025 - destino Av. Perú 580, La Serena - solo ida - somos 10 - hora 16:15 🙌",Cotización generada
gen_523,2,"HORA 22:30 | SOLO IDA | ORIGEN AV. PERÚ 1738, LA SERENA | SOMOS 1 | DESTINO O'HIGGINS 1525, ANTOFAGASTA | FECHA 04 DE MAYO DE 2026 😊",Cotización generada
cot_518,4,"buenos días - origen Av. Providencia 2029, La Serena - destino Av. Perú 149, Temuco - somos 10 - me ayudan con la cotización 👋",Cotizando
cot_498,2,fecha 15/06/2025 ; somos 10,Cotizando
gen_350,5,"Somos 6 | origen o'higgins 828, rancagua | ida y vuelta | hora 18:30 | fecha 11/03/2026 | destino av. san martín 2471, la serena | maletas grandes 😊",Cotización generada
cot_195,2,"Origen av. san martín 841, la serena - destino baquedano 2299, santiago - somos 8",Cotizando
gen_118,5,"origen Los Carrera 204, Rancagua / hora 12:00 / solo ida / destino Av. Providencia 2332, Rancagua / somos 10 / fecha 09/07/2026...",Cotización generada
gen_515,1,"fecha 24/04/2026 - origen Av. Providencia 1242, Rancagua - somos 20 - destino Av. Providencia 1813, Valparaíso - hora 19:45 - ida y vuelta...",Cotización generada
gen_38,2,"somos 15 - hora 19:30 - destino Baquedano 578, Antofagasta - fecha 24/02/2026 - origen O'Higgins 873, Valparaíso - solo ida - con factura",Cotización generada
cot_477,0,hola | ida y vuelta | somos 30 | me ayudan con la cotización 👋...,Cotizando
gen_362,2,"solo ida - origen Av. Providencia 1982, Viña del Mar - destino Baquedano 813, Concepción - fecha 12/07/2026 - hora 20:45 - somos 40",Cotización generada
cot_414,0,"origen Av. Perú 89, Temuco destino Av. Perú 972, La Serena",Cotizando
gen_531,5,"ida y vuelta destino Av. Kennedy 2007, Temuco somos 8 origen Av. Perú 87, Santiago fecha 29 de octubre de 2026 hora 08:45.",Cotización generada
pot_78,0,hola! - mi nombre es Luis.,Potencial cliente
cot_560,3,ida y vuelta / somos 12 / me ayudan con la cotización,Cotizando
gen_455,3,"FECHA 30/07/2025 - ORIGEN AV. PROVIDENCIA 1912, LA SERENA - HORA 07:00 - DESTINO BAQUEDANO 2116, VALPARAÍSO - SOMOS 12 - IDA Y VUELTA 😊",Cotización generada
pot_289,0,Qué tal ; me interesa el servicio?,Potencial cliente
gen_429,4,"ida y vuelta | origen Av. Kennedy 2277, Viña del Mar | hora 13:45 | somos 10 | destino O'Higgins 376, Temuco | fecha 30/03/2025 🙌",Cotización generada
pot_94,1,buenas tardes | mi nombre es Jorge | RUT 10.818.677-7,Potencial cliente
gen_536,0,"HORA 08:00 ORIGEN AV. PROVIDENCIA 2122, CONCEPCIÓN FECHA 21 DE JUNIO DE 2026 SOMOS 10 DESTINO BAQUEDANO 1208, VALPARAÍSO IDA Y VUELTA 👋",Cotización generada
pot_228,3,HOLA 🙌,Potencial cliente
pot_298,1,holaaa 🙌 / mi correo es miguel69@hotmail.com,Potencial cliente
gen_550,0,"FECHA 12/04/2026 - SOMOS 12 - IDA Y VUELTA - DESTINO AV. PROVIDENCIA 1883, RANCAGUA - HORA 08:15 - ORIGEN LOS CARRERA 906, RANCAGUA!",Cotización generada
pot_290,3,BUENAS TARDES MI NOMBRE ES LUIS.,Potencial cliente
cot_392,3,"qué tal | destino Baquedano 167, Viña del Mar | hora 21:30.",Cotizando
gen_534,0,"SOMOS 10 ; ORIGEN O'HIGGINS 1792, SANTIAGO ; FECHA 29/09/2025 ; IDA Y VUELTA ; HORA 09:30 ; DESTINO ALAMEDA 169, VIÑA DEL MAR 👍",Cotización generada
pot_166,3,Buenas noches | mi correo es daniel48@outlook.com,Potencial cliente
gen_552,2,"SOMOS 50 ; HORA 07:45 ; SOLO IDA ; FECHA 17 DE FEBRERO DE 2025 ; ORIGEN AV. KENNEDY 1498, VIÑA DEL MAR ; DESTINO AV. KENNEDY 1332, SANTIAGO 😊",Cotización generada
gen_507,5,"FECHA 21 DE SEPTIEMBRE DE 2025 - IDA Y VUELTA - DESTINO O'HIGGINS 228, VIÑA DEL MAR - HORA 20:45 - ORIGEN AV. PERÚ 1324, TEMUCO - SOMOS 3 😊",Cotización generada
gen_83,1,"hora 08:30 / ida y vuelta / fecha 29/08/2025 / origen Av. San Martín 723, Viña del Mar / destino Av. Kennedy 700, Valparaíso / somos 20 🙌",Cotización generada
pot_405,2,buenas tardes - mi nombre es Pedro - mi correo es pedro@yahoo.com,Potencial cliente
cot_325,4,"origen Av. Kennedy 2159, Rancagua destino Alameda 1254, Valparaíso somos 20!",Cotizando
gen_306,4,"solo ida origen O'Higgins 314, Concepción fecha 14 de mayo de 2026 hora 19:15 somos 2 destino O'Higgins 635, Antofagasta.",Cotización generada
cot_19,1,"Origen av. providencia 1178, temuco - destino los carrera 2417, rancagua - somos 6",Cotizando
pot_91,2,QUÉ TAL | ME INTERESA EL SERVICIO? | MI CORREO ES CARLA@GMAIL.COM,Potencial cliente
pot_53,1,holaaa 😊,Potencial cliente
cot_349,4,"Origen baquedano 2175, viña del mar ; fecha 09/03/2025.",Cotizando
gen_74,0,"fecha 05/08/2025 | origen Av. Providencia 2305, Valparaíso | destino Av. Providencia 1087, Rancagua | hora 10:30 | ida y vuelta | somos 10 | con factura 😊.",Cotización generada
cot_347,1,"Destino av. perú 1410, viña del mar / hora 16:15!!",Cotizando
cot_373,1,"ORIGEN AV. SAN MARTÍN 1115, ANTOFAGASTA DESTINO O'HIGGINS 685, ANTOFAGASTA ME AYUDAN CON LA COTIZACIÓN",Cotizando
gen_487,4,"hora 07:00 fecha 18/07/2026 destino Los Carrera 746, Antofagasta solo ida somos 15 origen Av. Kennedy 969, Santiago con factura 👍",Cotización generada
pot_102,0,hola 👋,Potencial cliente
cot_47,1,ida y vuelta ; somos 5 ; me ayudan con la cotización 🙌,Cotizando
pot_513,3,hola / mi correo es miguel@outlook.com!!,Potencial cliente
